Epoch 46/50, Loss: 311.8119, Val Acc: 0.5438
Epoch 47/50, Loss: 311.4337, Val Acc: 0.5444
Epoch 48/50, Loss: 311.6942, Val Acc: 0.5440
Epoch 49/50, Loss: 311.7387, Val Acc: 0.5448
Epoch 50/50, Loss: 311.8316, Val Acc: 0.5468
Epoch 1/50, Loss: 313.1646, Val Acc: 0.2528
Epoch 2/50, Loss: 313.2261, Val Acc: 0.2788
Epoch 3/50, Loss: 312.8793, Val Acc: 0.3584
Epoch 4/50, Loss: 312.2943, Val Acc: 0.2592
Epoch 5/50, Loss: 312.8946, Val Acc: 0.1898
Epoch 6/50, Loss: 312.8967, Val Acc: 0.2244
Epoch 7/50, Loss: 312.6115, Val Acc: 0.3290
Epoch 8/50, Loss: 312.7853, Val Acc: 0.3048
Epoch 9/50, Loss: 312.6716, Val Acc: 0.2182
Epoch 10/50, Loss: 312.7608, Val Acc: 0.2080
Epoch 11/50, Loss: 312.8155, Val Acc: 0.2080
Epoch 12/50, Loss: 313.0520, Val Acc: 0.3342
Epoch 13/50, Loss: 313.5591, Val Acc: 0.2054
Epoch 14/50, Loss: 313.2584, Val Acc: 0.2544
Epoch 15/50, Loss: 312.8355, Val Acc: 0.2764
Epoch 16/50, Loss: 313.7029, Val Acc: 0.1236
Epoch 17/50, Loss: 312.5456, Val Acc: 0.2744
Epoch 18/50, Loss: 313.2344, Val Acc: 0.2464
Epoch 19/50, Loss: 312.9404, Val Acc: 0.3194
Epoch 20/50, Loss: 312.3362, Val Acc: 0.2574
Epoch 21/50, Loss: 312.7972, Val Acc: 0.4418
Epoch 22/50, Loss: 312.5881, Val Acc: 0.4360
Epoch 23/50, Loss: 312.8315, Val Acc: 0.4516
Epoch 24/50, Loss: 312.6302, Val Acc: 0.4420
Epoch 25/50, Loss: 312.0833, Val Acc: 0.4660
Epoch 26/50, Loss: 312.6387, Val Acc: 0.4326
Epoch 27/50, Loss: 311.9200, Val Acc: 0.4518
Epoch 28/50, Loss: 311.8556, Val Acc: 0.4508
Epoch 29/50, Loss: 312.5913, Val Acc: 0.4284
Epoch 30/50, Loss: 312.4116, Val Acc: 0.4088
Epoch 31/50, Loss: 312.0543, Val Acc: 0.4536
Epoch 32/50, Loss: 312.3491, Val Acc: 0.4390
Epoch 33/50, Loss: 312.4833, Val Acc: 0.4594
Epoch 34/50, Loss: 312.3215, Val Acc: 0.4514
Epoch 35/50, Loss: 312.5715, Val Acc: 0.4376
Epoch 36/50, Loss: 312.8552, Val Acc: 0.4072
Epoch 37/50, Loss: 312.3123, Val Acc: 0.4058
Epoch 38/50, Loss: 312.5061, Val Acc: 0.4394
Epoch 39/50, Loss: 312.4580, Val Acc: 0.4594
Epoch 40/50, Loss: 312.2271, Val Acc: 0.4616
Epoch 41/50, Loss: 312.8304, Val Acc: 0.4808
Epoch 42/50, Loss: 312.2184, Val Acc: 0.4854
Epoch 43/50, Loss: 312.7140, Val Acc: 0.4838
Epoch 44/50, Loss: 312.5223, Val Acc: 0.4846
Epoch 45/50, Loss: 312.5249, Val Acc: 0.4828
Epoch 46/50, Loss: 312.2177, Val Acc: 0.4830
Epoch 47/50, Loss: 313.3426, Val Acc: 0.4862
Epoch 48/50, Loss: 312.4187, Val Acc: 0.4842
Epoch 49/50, Loss: 312.3409, Val Acc: 0.4824
Epoch 50/50, Loss: 311.8739, Val Acc: 0.4822
Epoch 1/50, Loss: 313.1673, Val Acc: 0.1286
Epoch 2/50, Loss: 313.1449, Val Acc: 0.1272
Epoch 3/50, Loss: 313.1824, Val Acc: 0.1286
Epoch 4/50, Loss: 313.1233, Val Acc: 0.1298
